sys_name	syn	std_name
YDL004W	ATP16	ATP16
YDL004W	YDL004W	ATP16
YDL005C	MED2	MED2
YDL005C	YDL005C	MED2
YDL006W	PTC1	PTC1
YDL006W	YDL006W	PTC1
YDL007W	RPT2	RPT2
YDL007W	YDL007W	RPT2
YDL008W	APC11	APC11
YDL008W	YDL008W	APC11
YDL009C	YDL009C	NA
YDL010W	GRX6	GRX6
YDL010W	YDL010W	GRX6
YDL011C	YDL011C	NA
YDL012C	YDL012C	NA
YDL013W	SLX5	SLX5
YDL013W	YDL013W	SLX5
YDL014W	NOP1	NOP1
YDL014W	YDL014W	NOP1
YDL015C	TSC13	TSC13
YDL015C	YDL015C	TSC13
YDL016C	YDL016C	NA
YDL017W	CDC7	CDC7
YDL017W	YDL017W	CDC7
YDL018C	ERP3	ERP3
YDL018C	YDL018C	ERP3
YDL019C	OSH2	OSH2
YDL019C	YDL019C	OSH2
YDL020C	RPN4	RPN4
YDL020C	YDL020C	RPN4
YDL021W	GPM2	GPM2
YDL021W	YDL021W	GPM2
YDL022W	GPD1	GPD1
YDL022W	YDL022W	GPD1
YDL023C	YDL023C	NA
YDL024C	DIA3	DIA3
YDL024C	YDL024C	DIA3
YDL025C	RTK1	RTK1
YDL025C	YDL025C	RTK1
YDL026W	YDL026W	NA
YDL027C	MRX9	MRX9
YDL027C	YDL027C	MRX9
YDL028C	MPS1	MPS1
YDL028C	YDL028C	MPS1
YDL029W	ARP2	ARP2
YDL029W	YDL029W	ARP2
YDL030W	PRP9	PRP9
YDL030W	YDL030W	PRP9
YDL031W	DBP10	DBP10
YDL031W	YDL031W	DBP10
YDL032W	YDL032W	NA
YDL033C	SLM3	SLM3
YDL033C	YDL033C	SLM3
YDL034W	YDL034W	NA
YDL035C	GPR1	GPR1
YDL035C	YDL035C	GPR1
YDL036C	PUS9	PUS9
YDL036C	YDL036C	PUS9
YDL037C	BSC1	BSC1
YDL037C	YDL037C	BSC1
YDL038C	YDL038C	NA
YDL039C	PRM7	PRM7
YDL039C	YDL039C	PRM7
YDL040C	NAT1	NAT1
YDL040C	YDL040C	NAT1
YDL041W	YDL041W	NA
YDL042C	SIR2	SIR2
YDL042C	YDL042C	SIR2
YDL043C	PRP11	PRP11
YDL043C	YDL043C	PRP11
YDL044C	MTF2	MTF2
YDL044C	YDL044C	MTF2
YDL045C	FAD1	FAD1
YDL045C	YDL045C	FAD1
YDL046W	NPC2	NPC2
YDL046W	YDL046W	NPC2
YDL047W	SIT4	SIT4
YDL047W	YDL047W	SIT4
YDL048C	STP4	STP4
YDL048C	YDL048C	STP4
YDL049C	KNH1	KNH1
YDL049C	YDL049C	KNH1
YDL050C	YDL050C	NA
YDL051W	LHP1	LHP1
YDL051W	YDL051W	LHP1
YDL052C	SLC1	SLC1
YDL052C	YDL052C	SLC1
YDL053C	PBP4	PBP4
YDL053C	YDL053C	PBP4
YDL054C	MCH1	MCH1
YDL054C	YDL054C	MCH1
YDL055C	PSA1	PSA1
YDL055C	YDL055C	PSA1
YDL056W	MBP1	MBP1
YDL056W	YDL056W	MBP1
YDL057W	YDL057W	NA
YDL058W	USO1	USO1
YDL058W	YDL058W	USO1
YDL059C	RAD59	RAD59
YDL059C	YDL059C	RAD59
YDL060W	TSR1	TSR1
YDL060W	YDL060W	TSR1
YDL061C	RPS29B	RPS29B
YDL061C	YDL061C	RPS29B
YDL062W	YDL062W	NA
YDL063C	SYO1	SYO1
YDL063C	YDL063C	SYO1
YDL064W	UBC9	UBC9
YDL064W	YDL064W	UBC9
YDL065C	PEX19	PEX19
YDL065C	YDL065C	PEX19
YDL066W	IDP1	IDP1
YDL066W	YDL066W	IDP1
YDL067C	COX9	COX9
YDL067C	YDL067C	COX9
YDL068W	YDL068W	NA
YDL069C	CBS1	CBS1
YDL069C	YDL069C	CBS1
YDL070W	BDF2	BDF2
YDL070W	YDL070W	BDF2
YDL071C	YDL071C	NA
YDL072C	YDL072C	YET3
YDL072C	YET3	YET3
YDL073W	AHK1	AHK1
YDL073W	YDL073W	AHK1
YDL074C	BRE1	BRE1
YDL074C	YDL074C	BRE1
YDL075W	RPL31A	RPL31A
YDL075W	YDL075W	RPL31A
YDL076C	RXT3	RXT3
YDL076C	YDL076C	RXT3
YDL077C	VAM6	VAM6
YDL077C	YDL077C	VAM6
YDL078C	MDH3	MDH3
YDL078C	YDL078C	MDH3
YDL079C	MRK1	MRK1
YDL079C	YDL079C	MRK1
YDL080C	THI3	THI3
YDL080C	YDL080C	THI3
YDL081C	RPP1A	RPP1A
YDL081C	YDL081C	RPP1A
YDL082W	RPL13A	RPL13A
YDL082W	YDL082W	RPL13A
YDL083C	RPS16B	RPS16B
YDL083C	YDL083C	RPS16B
YDL084W	SUB2	SUB2
YDL084W	YDL084W	SUB2
YDL085W	NDE2	NDE2
YDL085W	YDL085W	NDE2
YDL086W	YDL086W	NA
YDL087C	LUC7	LUC7
YDL087C	YDL087C	LUC7
YDL088C	ASM4	ASM4
YDL088C	YDL088C	ASM4
YDL089W	NUR1	NUR1
YDL089W	YDL089W	NUR1
YDL090C	RAM1	RAM1
YDL090C	YDL090C	RAM1
YDL091C	UBX3	UBX3
YDL091C	YDL091C	UBX3
YDL092W	SRP14	SRP14
YDL092W	YDL092W	SRP14
YDL093W	PMT5	PMT5
YDL093W	YDL093W	PMT5
YDL094C	YDL094C	NA
YDL095W	PMT1	PMT1
YDL095W	YDL095W	PMT1
YDL096C	OPI6	OPI6
YDL096C	YDL096C	OPI6
YDL097C	RPN6	RPN6
YDL097C	YDL097C	RPN6
YDL098C	SNU23	SNU23
YDL098C	YDL098C	SNU23
YDL099W	BUG1	BUG1
YDL099W	YDL099W	BUG1
YDL100C	GET3	GET3
YDL100C	YDL100C	GET3
YDL101C	DUN1	DUN1
YDL101C	YDL101C	DUN1
YDL102W	POL3	POL3
YDL102W	YDL102W	POL3
YDL103C	QRI1	QRI1
YDL103C	YDL103C	QRI1
YDL104C	QRI7	QRI7
YDL104C	YDL104C	QRI7
YDL105W	NSE4	NSE4
YDL105W	YDL105W	NSE4
YDL106C	PHO2	PHO2
YDL106C	YDL106C	PHO2
YDL107W	MSS2	MSS2
YDL107W	YDL107W	MSS2
YDL108W	KIN28	KIN28
YDL108W	YDL108W	KIN28
YDL109C	YDL109C	NA
YDL110C	TMA17	TMA17
YDL110C	YDL110C	TMA17
YDL111C	RRP42	RRP42
YDL111C	YDL111C	RRP42
YDL112W	TRM3	TRM3
YDL112W	YDL112W	TRM3
YDL113C	ATG20	ATG20
YDL113C	YDL113C	ATG20
YDL114W	YDL114W	NA
YDL115C	IWR1	IWR1
YDL115C	YDL115C	IWR1
YDL116W	NUP84	NUP84
YDL116W	YDL116W	NUP84
YDL117W	CYK3	CYK3
YDL117W	YDL117W	CYK3
YDL118W	YDL118W	NA
YDL119C	HEM25	HEM25
YDL119C	YDL119C	HEM25
YDL120W	YDL120W	YFH1
YDL120W	YFH1	YFH1
YDL121C	EXP1	EXP1
YDL121C	YDL121C	EXP1
YDL122W	UBP1	UBP1
YDL122W	YDL122W	UBP1
YDL123W	SNA4	SNA4
YDL123W	YDL123W	SNA4
YDL124W	YDL124W	NA
YDL125C	HNT1	HNT1
YDL125C	YDL125C	HNT1
YDL126C	CDC48	CDC48
YDL126C	YDL126C	CDC48
YDL127W	PCL2	PCL2
YDL127W	YDL127W	PCL2
YDL128W	VCX1	VCX1
YDL128W	YDL128W	VCX1
YDL129W	YDL129W	NA
YDL130W	RPP1B	RPP1B
YDL130W	YDL130W	RPP1B
YDL131W	LYS21	LYS21
YDL131W	YDL131W	LYS21
YDL132W	CDC53	CDC53
YDL132W	YDL132W	CDC53
YDL133W	SRF1	SRF1
YDL133W	YDL133W	SRF1
YDL134C	PPH21	PPH21
YDL134C	YDL134C	PPH21
YDL133C-A	RPL41B	RPL41B
YDL133C-A	YDL133C-A	RPL41B
YDL133C-A	YDL134C-A	RPL41B
YDL135C	RDI1	RDI1
YDL135C	YDL135C	RDI1
YDL136W	RPL35B	RPL35B
YDL136W	YDL136W	RPL35B
YDL137W	ARF2	ARF2
YDL137W	YDL137W	ARF2
YDL138W	RGT2	RGT2
YDL138W	YDL138W	RGT2
YDL139C	SCM3	SCM3
YDL139C	YDL139C	SCM3
YDL140C	RPO21	RPO21
YDL140C	YDL140C	RPO21
YDL141W	BPL1	BPL1
YDL141W	YDL141W	BPL1
YDL142C	CRD1	CRD1
YDL142C	YDL142C	CRD1
YDL143W	CCT4	CCT4
YDL143W	YDL143W	CCT4
YDL144C	YDL144C	NA
YDL145C	COP1	COP1
YDL145C	YDL145C	COP1
YDL146W	LDB17	LDB17
YDL146W	YDL146W	LDB17
YDL147W	RPN5	RPN5
YDL147W	YDL147W	RPN5
YDL148C	NOP14	NOP14
YDL148C	YDL148C	NOP14
YDL149W	ATG9	ATG9
YDL149W	YDL149W	ATG9
YDL150W	RPC53	RPC53
YDL150W	YDL150W	RPC53
YDL151C	BUD30	BUD30
YDL151C	YDL151C	BUD30
YDL152W	YDL152W	NA
YDL153C	SAS10	SAS10
YDL153C	YDL153C	SAS10
YDL154W	MSH5	MSH5
YDL154W	YDL154W	MSH5
YDL155W	CLB3	CLB3
YDL155W	YDL155W	CLB3
YDL156W	CMR1	CMR1
YDL156W	YDL156W	CMR1
YDL157C	DMO2	DMO2
YDL157C	YDL157C	DMO2
YDL158C	YDL158C	NA
YDL159W	STE7	STE7
YDL159W	YDL159W	STE7
YDL160C	DHH1	DHH1
YDL160C	YDL160C	DHH1
YDL161W	ENT1	ENT1
YDL161W	YDL161W	ENT1
YDL162C	YDL162C	NA
YDL163W	YDL163W	NA
YDL164C	CDC9	CDC9
YDL164C	YDL164C	CDC9
YDL165W	CDC36	CDC36
YDL165W	YDL165W	CDC36
YDL166C	FAP7	FAP7
YDL166C	YDL166C	FAP7
YDL167C	NRP1	NRP1
YDL167C	YDL167C	NRP1
YDL168W	SFA1	SFA1
YDL168W	YDL168W	SFA1
YDL169C	UGX2	UGX2
YDL169C	YDL169C	UGX2
YDL170W	UGA3	UGA3
YDL170W	YDL170W	UGA3
YDL171C	GLT1	GLT1
YDL171C	YDL171C	GLT1
YDL172C	YDL172C	NA
YDL173W	PAR32	PAR32
YDL173W	YDL173W	PAR32
YDL174C	DLD1	DLD1
YDL174C	YDL174C	DLD1
YDL175C	AIR2	AIR2
YDL175C	YDL175C	AIR2
YDL176W	GID12	GID12
YDL176W	YDL176W	GID12
YDL177C	YDL177C	NA
YDL178W	DLD2	DLD2
YDL178W	YDL178W	DLD2
YDL179W	PCL9	PCL9
YDL179W	YDL179W	PCL9
YDL180W	AIT1	AIT1
YDL180W	YDL180W	AIT1
YDL181W	INH1	INH1
YDL181W	YDL181W	INH1
YDL182W	LYS20	LYS20
YDL182W	YDL182W	LYS20
YDL183C	MRX19	MRX19
YDL183C	YDL183C	MRX19
YDL184C	RPL41A	RPL41A
YDL184C	YDL184C	RPL41A
YDL185W	VMA1	VMA1
YDL185W	YDL185W	VMA1
YDL186W	YDL186W	NA
YDL187C	YDL187C	NA
YDL188C	PPH22	PPH22
YDL188C	YDL188C	PPH22
YDL189W	RBS1	RBS1
YDL189W	YDL189W	RBS1
YDL190C	UFD2	UFD2
YDL190C	YDL190C	UFD2
YDL191W	RPL35A	RPL35A
YDL191W	YDL191W	RPL35A
YDL192W	ARF1	ARF1
YDL192W	YDL192W	ARF1
YDL193W	NUS1	NUS1
YDL193W	YDL193W	NUS1
YDL194W	SNF3	SNF3
YDL194W	YDL194W	SNF3
YDL195W	SEC31	SEC31
YDL195W	YDL195W	SEC31
YDL196W	YDL196W	NA
YDL197C	ASF2	ASF2
YDL197C	YDL197C	ASF2
YDL198C	GGC1	GGC1
YDL198C	YDL198C	GGC1
YDL199C	YDL199C	NA
YDL200C	MGT1	MGT1
YDL200C	YDL200C	MGT1
YDL201W	TRM8	TRM8
YDL201W	YDL201W	TRM8
YDL202W	MRPL11	MRPL11
YDL202W	YDL202W	MRPL11
YDL203C	ACK1	ACK1
YDL203C	YDL203C	ACK1
YDL204W	RTN2	RTN2
YDL204W	YDL204W	RTN2
YDL205C	HEM3	HEM3
YDL205C	YDL205C	HEM3
YDL206W	YDL206W	YCX1
YDL207W	GLE1	GLE1
YDL207W	YDL207W	GLE1
YDL208W	NHP2	NHP2
YDL208W	YDL208W	NHP2
YDL209C	CWC2	CWC2
YDL209C	YDL209C	CWC2
YDL210W	UGA4	UGA4
YDL210W	YDL210W	UGA4
YDL211C	YDL211C	NA
YDL212W	SHR3	SHR3
YDL212W	YDL212W	SHR3
YDL213C	NOP6	NOP6
YDL213C	YDL213C	NOP6
YDL214C	PRR2	PRR2
YDL214C	YDL214C	PRR2
YDL215C	GDH2	GDH2
YDL215C	YDL215C	GDH2
YDL216C	RRI1	RRI1
YDL216C	YDL216C	RRI1
YDL217C	TIM22	TIM22
YDL217C	YDL217C	TIM22
YDL218W	YDL218W	NA
YDL219W	DTD1	DTD1
YDL219W	YDL219W	DTD1
YDL220C	CDC13	CDC13
YDL220C	YDL220C	CDC13
YDL221W	YDL221W	NA
YDL222C	FMP45	FMP45
YDL222C	YDL222C	FMP45
YDL223C	HBT1	HBT1
YDL223C	YDL223C	HBT1
YDL224C	WHI4	WHI4
YDL224C	YDL224C	WHI4
YDL225W	SHS1	SHS1
YDL225W	YDL225W	SHS1
YDL226C	GCS1	GCS1
YDL226C	YDL226C	GCS1
YDL227C	HO	HO
YDL227C	YDL227C	HO
YDL229W	SSB1	SSB1
YDL229W	YDL229W	SSB1
YDL230W	PTP1	PTP1
YDL230W	YDL230W	PTP1
YDL231C	BRE4	BRE4
YDL231C	YDL231C	BRE4
YDL232W	OST4	OST4
YDL232W	YDL232W	OST4
YDL233W	MFG1	MFG1
YDL233W	YDL233W	MFG1
YDL234C	GYP7	GYP7
YDL234C	YDL234C	GYP7
YDL235C	YDL235C	YPD1
YDL235C	YPD1	YPD1
YDL236W	PHO13	PHO13
YDL236W	YDL236W	PHO13
YDL237W	AIM6	AIM6
YDL237W	YDL237W	AIM6
YDL238C	GUD1	GUD1
YDL238C	YDL238C	GUD1
YDL239C	ADY3	ADY3
YDL239C	YDL239C	ADY3
YDL240W	LRG1	LRG1
YDL240W	YDL240W	LRG1
YDL241W	YDL241W	NA
YDL242W	YDL242W	NA
YDL243C	AAD4	AAD4
YDL243C	YDL243C	AAD4
YDL244W	THI13	THI13
YDL245C	HXT15	HXT15
YDL246C	SOR2	SOR2
YDL247W	MPH2	MPH2
YDL248W	COS7	COS7
YDR001C	NTH1	NTH1
YDR001C	YDR001C	NTH1
YDR002W	YDR002W	YRB1
YDR002W	YRB1	YRB1
YDR003W	RCR2	RCR2
YDR003W	YDR003W	RCR2
YDR004W	RAD57	RAD57
YDR004W	YDR004W	RAD57
YDR005C	MAF1	MAF1
YDR005C	YDR005C	MAF1
YDR006C	SOK1	SOK1
YDR006C	YDR006C	SOK1
YDR007W	TRP1	TRP1
YDR007W	YDR007W	TRP1
YDR008C	YDR008C	NA
YDR009W	GAL3	GAL3
YDR009W	YDR009W	GAL3
YDR010C	YDR010C	NA
YDR011W	SNQ2	SNQ2
YDR011W	YDR011W	SNQ2
YDR012W	RPL4B	RPL4B
YDR013W	PSF1	PSF1
YDR013W	YDR013W	PSF1
YDR014W	RAD61	RAD61
YDR014W	YDR014W	RAD61
YDR015C	YDR015C	NA
YDR016C	DAD1	DAD1
YDR016C	YDR016C	DAD1
YDR017C	KCS1	KCS1
YDR017C	YDR017C	KCS1
YDR018C	YDR018C	NA
YDR019C	GCV1	GCV1
YDR019C	YDR019C	GCV1
YDR020C	DAS2	DAS2
YDR020C	YDR020C	DAS2
YDR021W	FAL1	FAL1
YDR021W	YDR021W	FAL1
YDR022C	ATG31	ATG31
YDR022C	YDR022C	ATG31
YDR023W	SES1	SES1
YDR023W	YDR023W	SES1
YDR024W	FYV1	FYV1
YDR024W	YDR024W	FYV1
YDR025W	RPS11A	RPS11A
YDR025W	YDR025W	RPS11A
YDR026C	NSI1	NSI1
YDR026C	YDR026C	NSI1
YDR027C	VPS54	VPS54
YDR027C	YDR027C	VPS54
YDR028C	REG1	REG1
YDR028C	YDR028C	REG1
YDR029W	YDR029W	NA
YDR030C	RAD28	RAD28
YDR030C	YDR030C	RAD28
YDR031W	MIX14	MIX14
YDR031W	YDR031W	MIX14
YDR032C	PST2	PST2
YDR032C	YDR032C	PST2
YDR033W	MRH1	MRH1
YDR033W	YDR033W	MRH1
YDR034C	LYS14	LYS14
YDR034C	YDR034C	LYS14
YDR035W	ARO3	ARO3
YDR035W	YDR035W	ARO3
YDR036C	EHD3	EHD3
YDR036C	YDR036C	EHD3
YDR037W	KRS1	KRS1
YDR037W	YDR037W	KRS1
YDR038C	ENA5	ENA5
YDR039C	ENA2	ENA2
YDR040C	ENA1	ENA1
YDR041W	RSM10	RSM10
YDR041W	YDR041W	RSM10
YDR042C	YDR042C	NA
YDR043C	NRG1	NRG1
YDR043C	YDR043C	NRG1
YDR044W	HEM13	HEM13
YDR044W	YDR044W	HEM13
YDR045C	RPC11	RPC11
YDR045C	YDR045C	RPC11
YDR046C	BAP3	BAP3
YDR046C	YDR046C	BAP3
YDR047W	HEM12	HEM12
YDR047W	YDR047W	HEM12
YDR048C	YDR048C	NA
YDR049W	VMS1	VMS1
YDR049W	YDR049W	VMS1
YDR050C	TPI1	TPI1
YDR050C	YDR050C	TPI1
YDR051C	DET1	DET1
YDR051C	YDR051C	DET1
YDR052C	DBF4	DBF4
YDR052C	YDR052C	DBF4
YDR053W	YDR053W	NA
YDR054C	CDC34	CDC34
YDR054C	YDR054C	CDC34
YDR055W	PST1	PST1
YDR055W	YDR055W	PST1
YDR056C	EMC10	EMC10
YDR056C	YDR056C	EMC10
YDR057W	YDR057W	YOS9
YDR057W	YOS9	YOS9
YDR058C	TGL2	TGL2
YDR058C	YDR058C	TGL2
YDR059C	UBC5	UBC5
YDR059C	YDR059C	UBC5
YDR060W	MAK21	MAK21
YDR060W	YDR060W	MAK21
YDR061W	YDR061W	NA
YDR062W	LCB2	LCB2
YDR062W	YDR062W	LCB2
YDR063W	AIM7	AIM7
YDR063W	YDR063W	AIM7
YDR064W	RPS13	RPS13
YDR064W	YDR064W	RPS13
YDR065W	RRG1	RRG1
YDR065W	YDR065W	RRG1
YDR066C	RTR2	RTR2
YDR066C	YDR066C	RTR2
YDR067C	OCA6	OCA6
YDR067C	YDR067C	OCA6
YDR068W	DOS2	DOS2
YDR068W	YDR068W	DOS2
YDR069C	DOA4	DOA4
YDR069C	YDR069C	DOA4
YDR070C	FMP16	FMP16
YDR070C	YDR070C	FMP16
YDR071C	PAA1	PAA1
YDR071C	YDR071C	PAA1
YDR072C	IPT1	IPT1
YDR072C	YDR072C	IPT1
YDR073W	SNF11	SNF11
YDR073W	YDR073W	SNF11
YDR074W	TPS2	TPS2
YDR074W	YDR074W	TPS2
YDR075W	PPH3	PPH3
YDR075W	YDR075W	PPH3
YDR076W	RAD55	RAD55
YDR076W	YDR076W	RAD55
YDR077W	SED1	SED1
YDR077W	YDR077W	SED1
YDR078C	SHU2	SHU2
YDR078C	YDR078C	SHU2
YDR079W	PET100	PET100
YDR079W	YDR079W	PET100
YDR080W	VPS41	VPS41
YDR080W	YDR080W	VPS41
YDR081C	PDC2	PDC2
YDR081C	YDR081C	PDC2
YDR082W	STN1	STN1
YDR082W	YDR082W	STN1
YDR083W	RRP8	RRP8
YDR083W	YDR083W	RRP8
YDR084C	TVP23	TVP23
YDR084C	YDR084C	TVP23
YDR085C	AFR1	AFR1
YDR085C	YDR085C	AFR1
YDR086C	SSS1	SSS1
YDR086C	YDR086C	SSS1
YDR087C	RRP1	RRP1
YDR087C	YDR087C	RRP1
YDR088C	SLU7	SLU7
YDR088C	YDR088C	SLU7
YDR089W	VTC5	VTC5
YDR089W	YDR089W	VTC5
YDR090C	ILT1	ILT1
YDR090C	YDR090C	ILT1
YDR091C	RLI1	RLI1
YDR091C	YDR091C	RLI1
YDR092W	UBC13	UBC13
YDR092W	YDR092W	UBC13
YDR093W	DNF2	DNF2
YDR093W	YDR093W	DNF2
YDR094W	YDR094W	NA
YDR095C	YDR095C	NA
YDR096W	GIS1	GIS1
YDR096W	YDR096W	GIS1
YDR097C	MSH6	MSH6
YDR097C	YDR097C	MSH6
YDR098C	GRX3	GRX3
YDR098C	YDR098C	GRX3
YDR099W	BMH2	BMH2
YDR099W	YDR099W	BMH2
YDR100W	TVP15	TVP15
YDR100W	YDR100W	TVP15
YDR101C	ARX1	ARX1
YDR101C	YDR101C	ARX1
YDR102C	YDR102C	NA
YDR103W	STE5	STE5
YDR103W	YDR103W	STE5
YDR104C	SPO71	SPO71
YDR104C	YDR104C	SPO71
YDR105C	TMS1	TMS1
YDR105C	YDR105C	TMS1
YDR106W	ARP10	ARP10
YDR107C	TMN2	TMN2
YDR107C	YDR107C	TMN2
YDR108W	TRS85	TRS85
YDR108W	YDR108W	TRS85
YDR109C	YDR109C	NA
YDR110W	FOB1	FOB1
YDR110W	YDR110W	FOB1
YDR111C	ALT2	ALT2
YDR111C	YDR111C	ALT2
YDR112W	IRC2	IRC2
YDR112W	YDR112W	IRC2
YDR113C	PDS1	PDS1
YDR113C	YDR113C	PDS1
YDR114C	YDR114C	NA
YDR115W	MRX14	MRX14
YDR115W	YDR115W	MRX14
YDR116C	MRPL1	MRPL1
YDR116C	YDR116C	MRPL1
YDR117C	TMA64	TMA64
YDR117C	YDR117C	TMA64
YDR118W	APC4	APC4
YDR118W	YDR118W	APC4
YDR119W	VBA4	VBA4
YDR119W	YDR119W	VBA4
YDR120C	TRM1	TRM1
YDR120C	YDR120C	TRM1
YDR121W	DPB4	DPB4
YDR121W	YDR121W	DPB4
YDR122W	KIN1	KIN1
YDR122W	YDR122W	KIN1
YDR123C	INO2	INO2
YDR123C	YDR123C	INO2
YDR124W	YDR124W	NA
YDR125C	ECM18	ECM18
YDR125C	YDR125C	ECM18
YDR126W	SWF1	SWF1
YDR126W	YDR126W	SWF1
YDR127W	ARO1	ARO1
YDR127W	YDR127W	ARO1
YDR128W	MTC5	MTC5
YDR128W	YDR128W	MTC5
YDR129C	SAC6	SAC6
YDR129C	YDR129C	SAC6
YDR130C	FIN1	FIN1
YDR130C	YDR130C	FIN1
YDR131C	YDR131C	NA
YDR132C	MRX16	MRX16
YDR132C	YDR132C	MRX16
YDR133C	YDR133C	NA
YDR134C	YDR134C	CCW22
YDR135C	YCF1	YCF1
YDR135C	YDR135C	YCF1
YDR136C	VPS61	VPS61
YDR136C	YDR136C	VPS61
YDR137W	RGP1	RGP1
YDR137W	YDR137W	RGP1
YDR138W	HPR1	HPR1
YDR138W	YDR138W	HPR1
YDR139C	RUB1	RUB1
YDR139C	YDR139C	RUB1
YDR140W	MTQ2	MTQ2
YDR140W	YDR140W	MTQ2
YDR141C	DOP1	DOP1
YDR141C	YDR141C	DOP1
YDR142C	PEX7	PEX7
YDR142C	YDR142C	PEX7
YDR143C	SAN1	SAN1
YDR143C	YDR143C	SAN1
YDR144C	MKC7	MKC7
YDR144C	YDR144C	MKC7
YDR145W	TAF12	TAF12
YDR145W	YDR145W	TAF12
YDR146C	SWI5	SWI5
YDR146C	YDR146C	SWI5
YDR147W	EKI1	EKI1
YDR147W	YDR147W	EKI1
YDR148C	KGD2	KGD2
YDR148C	YDR148C	KGD2
YDR149C	YDR149C	NA
YDR150W	NUM1	NUM1
YDR150W	YDR150W	NUM1
YDR151C	CTH1	CTH1
YDR151C	YDR151C	CTH1
YDR152W	GIR2	GIR2
YDR152W	YDR152W	GIR2
YDR153C	ENT5	ENT5
YDR153C	YDR153C	ENT5
YDR154C	YDR154C	NA
YDR155C	CPR1	CPR1
YDR155C	YDR155C	CPR1
YDR156W	RPA14	RPA14
YDR156W	YDR156W	RPA14
YDR157W	YDR157W	NA
YDR158W	HOM2	HOM2
YDR158W	YDR158W	HOM2
YDR159W	SAC3	SAC3
YDR159W	YDR159W	SAC3
YDR160W	SSY1	SSY1
YDR160W	YDR160W	SSY1
YDR161W	ACL4	ACL4
YDR161W	YDR161W	ACL4
YDR162C	NBP2	NBP2
YDR162C	YDR162C	NBP2
YDR163W	CWC15	CWC15
YDR163W	YDR163W	CWC15
YDR164C	SEC1	SEC1
YDR164C	YDR164C	SEC1
YDR165W	TRM82	TRM82
YDR165W	YDR165W	TRM82
YDR166C	SEC5	SEC5
YDR166C	YDR166C	SEC5
YDR167W	TAF10	TAF10
YDR167W	YDR167W	TAF10
YDR168W	CDC37	CDC37
YDR168W	YDR168W	CDC37
YDR169C	STB3	STB3
YDR169C	YDR169C	STB3
YDR170C	SEC7	SEC7
YDR170C	YDR170C	SEC7
YDR171W	HSP42	HSP42
YDR171W	YDR171W	HSP42
YDR172W	SUP35	SUP35
YDR172W	YDR172W	SUP35
YDR173C	ARG82	ARG82
YDR173C	YDR173C	ARG82
YDR174W	HMO1	HMO1
YDR174W	YDR174W	HMO1
YDR175C	RSM24	RSM24
YDR175C	YDR175C	RSM24
YDR176W	NGG1	NGG1
YDR176W	YDR176W	NGG1
YDR177W	UBC1	UBC1
YDR177W	YDR177W	UBC1
YDR178W	SDH4	SDH4
YDR178W	YDR178W	SDH4
YDR179C	CSN9	CSN9
YDR179C	YDR179C	CSN9
YDR179W-A	NVJ3	NVJ3
YDR179W-A	YDR179W-A	NVJ3
YDR180W	SCC2	SCC2
YDR180W	YDR180W	SCC2
YDR181C	SAS4	SAS4
YDR181C	YDR181C	SAS4
YDR182W	CDC1	CDC1
YDR182W	YDR182W	CDC1
YDR183W	PLP1	PLP1
YDR183W	YDR183W	PLP1
YDR184C	ATC1	ATC1
YDR184C	YDR184C	ATC1
YDR185C	UPS3	UPS3
YDR185C	YDR185C	UPS3
YDR186C	SND1	SND1
YDR186C	YDR186C	SND1
YDR187C	YDR187C	NA
YDR188W	CCT6	CCT6
YDR188W	YDR188W	CCT6
YDR189W	SLY1	SLY1
YDR189W	YDR189W	SLY1
YDR190C	RVB1	RVB1
YDR190C	YDR190C	RVB1
YDR191W	HST4	HST4
YDR191W	YDR191W	HST4
YDR192C	NUP42	NUP42
YDR192C	YDR192C	NUP42
YDR193W	YDR193W	NA
YDR194C	MSS116	MSS116
YDR194C	YDR194C	MSS116
YDR195W	REF2	REF2
YDR195W	YDR195W	REF2
YDR196C	CAB5	CAB5
YDR196C	YDR196C	CAB5
YDR197W	CBS2	CBS2
YDR197W	YDR197W	CBS2
YDR198C	RKM2	RKM2
YDR198C	YDR198C	RKM2
YDR199W	YDR199W	NA
YDR200C	VPS64	VPS64
YDR200C	YDR200C	VPS64
YDR201W	SPC19	SPC19
YDR201W	YDR201W	SPC19
YDR202C	RAV2	RAV2
YDR202C	YDR202C	RAV2
YDR203W	YDR203W	NA
YDR204W	COQ4	COQ4
YDR204W	YDR204W	COQ4
YDR205W	MSC2	MSC2
YDR205W	YDR205W	MSC2
YDR206W	EBS1	EBS1
YDR206W	YDR206W	EBS1
YDR207C	UME6	UME6
YDR207C	YDR207C	UME6
YDR208W	MSS4	MSS4
YDR208W	YDR208W	MSS4
YDR209C	YDR209C	NA
YDR210W	YDR210W	NA
YDR211W	GCD6	GCD6
YDR211W	YDR211W	GCD6
YDR212W	TCP1	TCP1
YDR212W	YDR212W	TCP1
YDR213W	UPC2	UPC2
YDR213W	YDR213W	UPC2
YDR214W	AHA1	AHA1
YDR214W	YDR214W	AHA1
YDR215C	YDR215C	NA
YDR216W	ADR1	ADR1
YDR216W	YDR216W	ADR1
YDR217C	RAD9	RAD9
YDR217C	YDR217C	RAD9
YDR218C	SPR28	SPR28
YDR218C	YDR218C	SPR28
YDR219C	MFB1	MFB1
YDR219C	YDR219C	MFB1
YDR220C	YDR220C	NA
YDR221W	GTB1	GTB1
